id,slug,name,kind,work_title,dob,birthplace,currently_at,currently_at_url,current_role,since_year,bio_url,source_url,source_ts,fc_alive,fc_name_changed,fc_current_name,fc_current_role,fc_still_in_job,fc_current_link,fc_summary,fc_confidence,fc_verified,fc_sources,fc_checked
313,crafts/public_html/mjcc/local/history/p179.html,ROMONA SOLBERG,person,,1921,"Watertown, South Dakota",,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/biographies/b179.html,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p179.html,,,,,,,,,,,,
314,crafts/public_html/mjcc/local/history/p18.html,BARNEY P. BRIENZA,person,,1942,"Newark, New Jersey",Western Montana College,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s258.html,,1971,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p18.html,,,,,,,,,,,,
315,crafts/public_html/mjcc/local/history/p180.html,BARRY STERN,person,,1948,"New York, New York",Long Island University,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s94.html,,1985,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p180.html,,,,,,,,,,,,
316,crafts/public_html/mjcc/local/history/p181.html,SARA SLOAN STINE,person,,1963,"Kearney, Nebraska",Sawtooth Center for Visual Art,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s163.html,,1987,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p181.html,,,,,,,,,,,,
317,crafts/public_html/mjcc/local/history/p182.html,MARTIN STREICH,person,,1926,"San Francisco, California",California College of Arts and Crafts,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s16.html,,1959,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p182.html,,,,,,,,,,,,
318,crafts/public_html/mjcc/local/history/p183.html,ROBERT STREPPONE,person,,1950,New York City,"Studio Jewelers, Ltd",http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s190.html,,1979,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p183.html,,,,,,,,,,,,
319,crafts/public_html/mjcc/local/history/p184.html,DONALD P. TAYLOR,person,,1944,"Green Bay, Wisconsin",St. Norbert College,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s183.html,,1984,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p184.html,,,,,,,,,,,,
320,crafts/public_html/mjcc/local/history/p185.html,PAT TAYLOR,person,Neckpiece,1937,"Portland, Oregon",Miami Jewelry Institute,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s103.html,,1985,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/biographies/b185.html,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p185.html,,,,,,,,,,,,
321,crafts/public_html/mjcc/local/history/p186.html,BILLIE JEAN THEIDE,person,Butte #EF-2,1956,"Des Moines, Iowa",University of Illinois - Urbana,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s225.html,,1985,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/biographies/b186.html,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p186.html,,,,,,,,,,,,
322,crafts/public_html/mjcc/local/history/p188.html,RICHARD THOMAS,person,,1917,"Marion, Pennsylvania",,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/biographies/b188.html,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p188.html,,,,,,,,,,,,
323,crafts/public_html/mjcc/local/history/p189.html,NANCY KUNKLE THOMPSON,person,,1941,"Marion, Indiana",Virginia Commonwealth University,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s251.html,,1969,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p189.html,,,,,,,,,,,,
324,crafts/public_html/mjcc/local/history/p19.html,KATHY BUSZKIEWICZ,person,Bracelet,1953,"South Bend, IN",Cleveland Institute of Art,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s30.html,,1983,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p19.html,,,,,,,,,,,,
325,crafts/public_html/mjcc/local/history/p190.html,LORIN S. THUNELL,person,Topaz,1953,"Salt Lake City, Utah",Brighton High School,,,1988,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p190.html,,,,,,,,,,,,
326,crafts/public_html/mjcc/local/history/p191.html,ENZO TORCOLETTI,person,,1943,"Fano, Italy",Flager College,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s58.html,,1971,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p191.html,,,,,,,,,,,,
327,crafts/public_html/mjcc/local/history/p192.html,OLLI PETER VALANNE,person,Raised Goblets,1928,"Helesinki, Finland",retired,,,1993,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p192.html,,,,,,,,,,,,
328,crafts/public_html/mjcc/local/history/p193.html,GEORGE PAUL VAN DUINWYK,person,,1941,"New York, New York",,,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p193.html,,,,,,,,,,,,
329,crafts/public_html/mjcc/local/history/p194.html,DR. GERALDINE VELASQUEZ,person,,?,"New York, New York",Georgian Court College,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s68.html,,1980,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p194.html,,,,,,,,,,,,
330,crafts/public_html/mjcc/local/history/p195.html,ARTHUR VIERTHALER,person,,1916,"Milwaukee, Wisconsin",,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/biographies/b195.html,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p195.html,,,,,,,,,,,,
331,crafts/public_html/mjcc/local/history/p196.html,ROBERT Von NEUMANN,person,,1923,?,,,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p196.html,,,,,,,,,,,,
332,crafts/public_html/mjcc/local/history/p197.html,KATE WAGLE,person,,1949,"Redding, California",University of Oregon,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s237.html,,1994,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p197.html,,,,,,,,,,,,
333,crafts/public_html/mjcc/local/history/p198.html,DALE WEDIG,person,,1955,"Milwaukee, Wisconsin",Northern Michigan University,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s133.html,,1983,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/biographies/b198.html,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p198.html,,,,,,,,,,,,
334,crafts/public_html/mjcc/local/history/p199.html,BOB WINSTON,person,,1915,"Long Beach, California",,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/biographies/b199.html,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p199.html,,,,,,,,,,,,
335,crafts/public_html/mjcc/local/history/p2.html,CLARENCE PRESTON-ANDRADE,person,,?,?,,,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p2.html,,,,,,,,,,,,
336,crafts/public_html/mjcc/local/history/p20.html,HARLAN BUTT,person,,1950,"Princeton, New Jersey",North Texas State University,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s236.html,,1976,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/biographies/b20.html,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p20.html,,,,,,,,,,,,
337,crafts/public_html/mjcc/local/history/p200.html,JOHN WITTERSHEIM,person,Plumb Bob #525,1953,"Dearborn, Michigan http://www.sienahts.edu/~art/alumni/wittersheim/",Siena Heights University,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s170.html,,1979,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p200.html,,,,,,,,,,,,
338,crafts/public_html/mjcc/local/history/p201.html,FRED WOELL,person,,1934,"Evergreen Park, Illinois",,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/biographies/b201.htm,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p201.html,,,,,,,,,,,,
339,crafts/public_html/mjcc/local/history/p202.html,JOE WOOD,person,,1954,"New York, New York",Massachusetts College of Art,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s99.html,,1986,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p202.html,,,,,,,,,,,,
340,crafts/public_html/mjcc/local/history/p203.html,RONALD WYANCKO,person,Untitled,1938,"Kansas City, MO",,,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p203.html,,,,,,,,,,,,
341,crafts/public_html/mjcc/local/history/p204.html,SAMUEL YELLIN,person,,1885,"Galicia, Poland",,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/biographies/b204.htm,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p204.html,,,,,,,,,,,,
342,crafts/public_html/mjcc/local/history/p205.html,NORMA YOUNG LATTA,person,,1942,"Raleigh, North Carolina",Oral Roberts University,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s140.html,,1986,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p205.html,,,,,,,,,,,,
343,crafts/public_html/mjcc/local/history/p206.html,CLAUS BURY,person,,?,?,,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/biographies/b206.html,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p206.html,,,,,,,,,,,,
344,crafts/public_html/mjcc/local/history/p207.html,EARL KRENTZIN,person,,1929,"Detroit, Michigan",,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/biographies/b207.html,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p207.html,,,,,,,,,,,,
345,crafts/public_html/mjcc/local/history/p208.html,KOMELIA OKIM,person,,1939,?,Montgomery College since ?,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s119.html,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p208.html,,,,,,,,,,,,
346,crafts/public_html/mjcc/local/history/p209.html,LINDA THREADGILL,person,,1947,"Corpus Christi, Texas",University of Wisconsin - Whitewater since ?,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s250.html,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p209.html,,,,,,,,,,,,
347,crafts/public_html/mjcc/local/history/p21.html,PATRICE CASE,person,Balance,1951,Indiana,State University of New York - Geneseo since ?,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s187.html,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p21.html,,,,,,,,,,,,
348,crafts/public_html/mjcc/local/history/p210.html,RUTH PENNINGTON,person,,1905,"Springs, Colorado",,,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p210.html,,,,,,,,,,,,
349,crafts/public_html/mjcc/local/history/p211.html,DONALD DUNCAN,person,,,,"Capital University, Columbus, Ohio.",,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p211.html,,,,,,,,,,,,
350,crafts/public_html/mjcc/local/history/p212.html,Veda Beetler,person,,,,,,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p212.html,,,,,,,,,,,,
351,crafts/public_html/mjcc/local/history/p213.html,Jennifer Sholtis,person,,02/27/79,"Fayetteville, NC",Stephen F. Austin State University,,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p213.html,,,,,,,,,,,,
352,crafts/public_html/mjcc/local/history/p214.htm,ALAN BURTON THOMPSON,person,Taught at:,1956,,,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/biographies/b214.htm,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p214.htm,,,,,,,,,,,,
353,crafts/public_html/mjcc/local/history/p22.html,YU-JIN CHO,person,Untitled,1957,"Jin Hae, Korea",,,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p22.html,,,,,,,,,,,,
354,crafts/public_html/mjcc/local/history/p23.html,CHUNGHI CHOO,person,,1938,"Inchon, Korea",University of Iowa,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s227.html,,1968,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/biographies/b23.html,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p23.html,,,,,,,,,,,,
355,crafts/public_html/mjcc/local/history/p24.html,JOHN M. CHURCH,person,,1938,"Midland, MI",Interlochen Arts Academy,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s84.html,,1970,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/biographies/b24.html,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p24.html,,,,,,,,,,,,
356,crafts/public_html/mjcc/local/history/p25.html,SHARON CHURCH,person,Beaded Collar,1948,"Richland, Washington",The Philadelphia College of Art and Design,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s208.html,,1979,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p25.html,,,,,,,,,,,,
357,crafts/public_html/mjcc/local/history/p26.html,HANS CHRISTENSEN,person,,1924,"Copenhagen, Denmark",,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/biographies/b26.html,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p26.html,,,,,,,,,,,,
358,crafts/public_html/mjcc/local/history/p27.html,ANTONIO CIRONO,person,,?,?,,,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p27.html,,,,,,,,,,,,
359,crafts/public_html/mjcc/local/history/p275.html,KENNETH C. MacBAIN,person,,1963,"Westwood, NJ",Jersey City State College,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s87.html,,1994,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p275.html,,,,,,,,,,,,
360,crafts/public_html/mjcc/local/history/p28.html,CHRISTINE CLARK,person,,1958,"Chicago, Illinois",Oregon School of Arts and Crafts,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s141.html,,1984,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p28.html,,,,,,,,,,,,
361,crafts/public_html/mjcc/local/history/p29.html,THELMA COLES,person,Alliance,1952,Virginia,University of Texas - Austin,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s205.html,,1978,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p29.html,,,,,,,,,,,,
362,crafts/public_html/mjcc/local/history/p3.html,JOE REYES APODACA,person,,1942,"Tuscon, Arizona",,,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p3.html,,,,,,,,,,,,
363,crafts/public_html/mjcc/local/history/p30.html,ROBERT COOGAN,person,Pegasus,1952,California,Appalachian Center for Crafts,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s5.html,,1981,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p30.html,,,,,,,,,,,,
364,crafts/public_html/mjcc/local/history/p31.html,JOE EDWARD CORNETT,person,,1948,"Ray, Arizona",Northern Arizona University,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s131.html,,1980,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p31.html,,,,,,,,,,,,
365,crafts/public_html/mjcc/local/history/p32.html,LANE COULTER,person,,1944,"Chelsea, Massachusetts",Institute of American Indian Arts,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s82.html,,1989,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p32.html,,,,,,,,,,,,
366,crafts/public_html/mjcc/local/history/p33.html,NANCY MEGAN CORWIN,person,,1951,New Jersey,Pratt Fine Arts Center,,,1992,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p33.html,,,,,,,,,,,,
367,crafts/public_html/mjcc/local/history/p34.html,KEY CORY,person,,1943,"Kirkland, Washington",,,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p34.html,,,,,,,,,,,,
368,crafts/public_html/mjcc/local/history/p35.html,MARGARET CRAVER,person,,1907,?,,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/biographies/b35.html,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p35.html,,,,,,,,,,,,
369,crafts/public_html/mjcc/local/history/p36.html,MICHAEL CROFT,person,Fileback,1941,"Minneapolis, Minnosota",University of Arizona,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s222.html,,1972,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/biographies/b36.html,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p36.html,,,,,,,,,,,,
370,crafts/public_html/mjcc/local/history/p37.html,VIRGINIA WIREMAN CUTE,person,,?,?,,,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p37.html,,,,,,,,,,,,
371,crafts/public_html/mjcc/local/history/p39.html,MARILYN DaSILVA,person,,?,?,California College of Arts and Crafts since ?,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s16.html,,,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p39.html,,,,,,,,,,,,
372,crafts/public_html/mjcc/local/history/p4.html,ELLEN ROSE-AUYONG,person,Chambered Vessel #160,1934,"Moberly, MO",University of North Dakota,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s235.html,,1972,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p4.html,,,,,,,,,,,,
373,crafts/public_html/mjcc/local/history/p40.html,BEVERLY DECMAN,person,,1945,"Joliet, Illinois",Joliet Junior College,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s88.html,,1983,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p40.html,,,,,,,,,,,,
374,crafts/public_html/mjcc/local/history/p41.html,WILLIAM R. DERREVERE,person,Untitled,1944,"Baltimore, Maryland",Tulsa Community College,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s215.html,,1971,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/biographies/b41.html,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p41.html,,,,,,,,,,,,
375,crafts/public_html/mjcc/local/history/p42.html,GAIL DIAL,person,,1947,"Tulsa, Oklahoma",Idaho State University,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s77.html,,1974,,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p42.html,,,,,,,,,,,,
376,crafts/public_html/mjcc/local/history/p43.html,LYNN DUGGAN,person,,1954,"Louisville, Kentucky",Nazareth College,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/s123.html,,1978,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/biographies/b43.html,http://www.temple.edu:80/crafts/public_html/mjcc/local/history/p43.html,,,,,,,,,,,,
